referrer_source,referrer_host,device,page_type,page_url,page_path,country,region,city,page_views,carts,checkouts,avg_duration,bounce_rate,orders_placed,hour_of_day,day,month,year,day_in_month,shipping,legal
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,4.0943445622221,1.0,0,9,2,11,2019,20,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,3.6375861597263857,1.0,0,11,2,11,2019,20,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.044522437723423,1.0,0,12,2,11,2019,20,2,1.0
Social,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,2,11,2019,20,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,5.942799375126701,1.0,0,21,2,11,2019,20,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,5.135798437050262,1.0,0,22,2,11,2019,20,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,3.9889840465642745,1.0,0,23,2,11,2019,20,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,5.472270673671475,1.0,0,20,5,11,2019,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.8971538676367405,1.0,0,20,5,11,2019,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,5,11,2019,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,6,11,2019,24,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,6,11,2019,24,12,0.2
Search,Other,Desktop,Checkout,Other,/checkouts,France,Other,Other,1.6094379124341003,0,1,5.666426688112432,1.0,0,8,0,11,2019,25,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,0,11,2019,25,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.772588722239781,1.0,0,14,1,11,2019,26,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,1,11,2019,26,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.875197323201151,1.0,0,11,3,11,2019,28,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.204692619390966,1.0,0,17,4,11,2019,29,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,17,4,11,2019,29,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,4,11,2019,29,12,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.6109179126442243,1.0,0,18,4,11,2019,29,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,12,2019,2,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.4849066497880004,0,1,5.267858159063328,1.0,0,14,0,12,2019,2,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,4.663439094112067,1.0,0,14,0,12,2019,2,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,1,1,6.586171654854675,1.0,1,15,0,12,2019,2,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,0,12,2019,2,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Geneva,Other,0.6931471805599453,0,0,0.0,0.0,0,17,0,12,2019,2,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Geneva,Other,0.6931471805599453,0,0,0.0,0.0,0,21,0,12,2019,2,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,1,12,2019,3,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Geneva,Other,0.6931471805599453,0,0,0.0,0.0,0,17,1,12,2019,3,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,6,2,12,2019,4,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,6,2,12,2019,4,12,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.828641396489095,1.0,0,15,2,12,2019,4,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,2.5649493574615367,1,1,7.0317412587631285,1.0,1,20,2,12,2019,4,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,2.302585092994046,0,0,5.5093883366279774,1.0,0,13,3,12,2019,5,12,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,3,12,2019,5,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,3,12,2019,5,12,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,3,12,2019,5,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,5,12,2019,7,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,5,12,2019,7,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,6,12,2019,8,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,8,1,12,2019,10,12,1.0
Search,Other,Desktop,Checkout,Other,/checkouts,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,2,12,2019,11,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,1,3.7376696182833684,1.0,0,20,2,12,2019,11,2,1.0
Search,Other,Desktop,Checkout,Other,/checkouts,Switzerland,Other,Other,1.6094379124341003,0,1,3.367295829986474,1.0,0,11,3,12,2019,12,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,3,12,2019,12,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,2.3978952727983707,1,1,5.934894195619588,1.0,1,13,5,12,2019,14,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,0,12,2019,16,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,1,12,2019,17,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,4.859812404361672,1.0,0,16,2,12,2019,18,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.0794415416798357,0,0,6.424869023905388,1.0,0,17,2,12,2019,18,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.927253685157205,1.0,0,18,2,12,2019,18,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,6.593044534142437,1.0,0,8,3,12,2019,19,2,1.0
Social,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,12,3,12,2019,19,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,3,12,2019,19,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,3,12,2019,19,2,1.0
Social,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,4,12,2019,20,12,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,4.07753744390572,1.0,0,14,5,12,2019,21,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,5.225746673713202,1.0,0,15,5,12,2019,21,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Other,2.0794415416798357,1,1,4.990432586778736,1.0,1,20,5,12,2019,21,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,12,2019,22,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,6,12,2019,22,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,6,12,2019,22,2,1.0
Search,Other,Other,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,12,2019,22,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,2,12,2019,25,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.6390573296152584,1,1,6.129050210060545,1.0,1,15,3,12,2019,26,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,5.099866427824199,1.0,0,10,4,12,2019,27,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,4,12,2019,27,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,4,12,2019,27,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,4,12,2019,27,8,0.2
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,16,4,12,2019,27,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Geneva,2.3978952727983707,1,1,5.117993812416755,1.0,1,16,4,12,2019,27,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.0794415416798357,0,1,6.86484777797086,1.0,0,18,4,12,2019,27,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,4,12,2019,27,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,6.530877627725885,1.0,0,21,4,12,2019,27,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.295836866004329,1.0,0,21,4,12,2019,27,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,5,12,2019,28,2,1.0
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,6.697034247666484,1.0,0,14,6,12,2019,29,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,1.0986122886681098,0,0,4.77912349311153,1.0,0,21,6,12,2019,29,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.0238805208462765,1.0,0,17,0,12,2019,30,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.3978952727983707,0,0,5.652489180268651,1.0,0,21,0,12,2019,30,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,0,12,2019,30,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.0106352940962555,1.0,0,14,1,12,2019,31,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,3,1,2020,2,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,3,3,1,2020,2,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,4.430816798843313,1.0,0,11,3,1,2020,2,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,1,2020,3,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,1.0986122886681098,0,0,5.855071922202427,1.0,0,16,4,1,2020,3,12,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,4.290459441148391,1.0,0,13,5,1,2020,4,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,14,5,1,2020,4,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,5,1,2020,4,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,2.3978952727983707,1,1,5.480638923341991,1.0,1,15,5,1,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.631211781821365,1.0,0,16,5,1,2020,4,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,17,5,1,2020,4,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,5,1,2020,4,12,1.0
Social,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,18,5,1,2020,4,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,5,1,2020,4,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,20,5,1,2020,4,12,1.0
Social,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,5,1,2020,4,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,6.163314804034641,1.0,0,21,5,1,2020,4,2,1.0
Social,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,5,1,2020,4,12,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,4.248495242049359,1.0,0,21,5,1,2020,4,2,1.0
Social,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,22,5,1,2020,4,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.5254529391317835,1.0,0,22,5,1,2020,4,2,1.0
Social,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,5,1,2020,4,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.6888794541139363,1.0,0,22,5,1,2020,4,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.6375861597263857,1.0,0,23,5,1,2020,4,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,4.465908118654584,1.0,0,7,6,1,2020,5,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,6,1,2020,5,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,8,6,1,2020,5,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,4.605170185988092,1.0,0,9,6,1,2020,5,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.3862943611198906,0,0,5.003946305945459,1.0,0,9,6,1,2020,5,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,6,1,2020,5,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,4.564348191467836,1.0,0,10,6,1,2020,5,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,10,6,1,2020,5,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,1,2020,5,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,6,1,2020,5,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,13,6,1,2020,5,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,6,1,2020,5,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,0,1,2020,6,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,0,1,2020,6,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,4.882801922586371,1.0,0,13,0,1,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,2.70805020110221,1.0,0,13,0,1,2020,6,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,1,2020,6,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,0,1,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,0,1,2020,6,12,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.6094379124341003,0,0,6.124683390894205,1.0,0,21,0,1,2020,6,12,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.007333185232471,1.0,0,23,0,1,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,1.9459101490553132,0,0,6.807934943699926,1.0,0,9,1,1,2020,7,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,9,2,1,2020,8,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,2,1,2020,8,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,2,1,2020,8,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,20,2,1,2020,8,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,2,1,2020,8,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,3,1,2020,9,12,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,3,1,2020,9,12,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,3,1,2020,9,12,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,3,1,2020,9,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,3.2188758248682006,0,0,8.489616423646003,1.0,0,21,3,1,2020,9,12,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,6,4,1,2020,10,12,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,4,1,2020,10,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,4,1,2020,10,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,11,4,1,2020,10,12,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.0986122886681098,0,0,1.9459101490553132,1.0,0,12,4,1,2020,10,12,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,6.956545443151569,1.0,0,16,4,1,2020,10,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.4638318050256105,1.0,0,19,4,1,2020,10,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,5,1,2020,11,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,1.0986122886681098,0,0,6.498282149476434,1.0,0,10,5,1,2020,11,12,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,6,1,2020,12,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,5.111987788356544,1.0,0,20,6,1,2020,12,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,0,1,2020,13,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.7376696182833684,1.0,0,10,0,1,2020,13,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,0,1,2020,13,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.1972245773362196,1,1,5.3230099791384085,1.0,0,14,1,1,2020,14,2,1.0
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,2,1,2020,15,12,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,2,1,2020,15,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,2,1,2020,15,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,3,1,2020,16,2,1.0
Unknown,Other,Desktop,Checkout,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,4.770684624465665,1.0,0,16,3,1,2020,16,2,1.0
Unknown,Other,Desktop,Checkout,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,7,4,1,2020,17,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,4,1,2020,17,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,2.0794415416798357,1,1,4.624972813284271,1.0,1,11,4,1,2020,17,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,4,1,2020,17,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,22,4,1,2020,17,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,1,5,1,2020,18,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,1,5,1,2020,18,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.871201010907891,1.0,0,15,5,1,2020,18,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,6,1,2020,19,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,6.507277712385012,1.0,0,9,0,1,2020,20,2,1.0
Unknown,[shop_name].goaffpro.com,Mobile,Site,Other,Site,Switzerland,Other,Other,2.3978952727983707,1,0,7.190676034332207,1.0,0,9,0,1,2020,20,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.8501476017100584,1.0,0,10,0,1,2020,20,8,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,1,2020,20,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,1,2020,20,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.07753744390572,1.0,0,10,0,1,2020,20,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,10,0,1,2020,20,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,0,1,2020,20,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.912023005428146,1.0,0,11,0,1,2020,20,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,11,0,1,2020,20,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,0,1,2020,20,12,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,0,1,2020,20,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,0,1,2020,20,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,0,1,2020,20,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.70805020110221,1,0,7.813187267521416,1.0,0,12,0,1,2020,20,2,1.0
